title,price,price_unit,price_per_sqm,room_type,area,orientation,floor,year,community,location,tags,url
三环内 国贸 南向不临街两居 价大谈 10层板楼采光好,880,万,84373元/㎡,2室2厅2卫,104.3,南,高层(共10层),2019,富力城(D区),朝阳 双井 东三环中路35号,南 近地铁 采光较好 多人关注,https://bj.58.com/ershoufang/4123684925725709x.shtml?auction=201&hpType=60&entry=102&position=40&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_40&from=from_esf_List_search&index=40
258萬 五环精装现房 地铁100  一站可达草桥,312,万,35057元/㎡,2室2厅1卫,89,南北,,2026,首创禧悦兴城,大兴 观音寺 北京市大兴区地铁大兴新城站A口西侧约200米禧悦兴城,私密性好 厨卫全明 客餐厅相连 多轨交,https://bj.58.com/ershoufang/4282392767638542x.shtml?auction=220&hpType=60&entry=102&position=41&kwtype=filter&now_time=1763890721&typecode=220&spread=filtersearch_c&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_41&from=from_esf_List_search&index=41
中铁花溪渡 高楼层视野无遮挡 双卫格局 有电梯 板楼 精装修,288,万,21839元/㎡,3室2厅2卫,131.88,南北,高层(共15层),2015,中铁花溪渡,顺义 马坡 顺兴街9号,南北 满五年 采光较好 人气热搜,https://bj.58.com/ershoufang/3048222159723528x.shtml?auction=201&hpType=60&entry=102&position=42&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_42&from=from_esf_List_search&index=42
抢好房！龙湖别墅区！边户四叶草户型！洋房！随时可看！,808,万,35904元/㎡,4室2厅3卫,225.05,南北,中层(共8层),2010,龙湖花盛香醍,通州 梨园 半壁店大街,南北 有电梯 采光较好,https://bj.58.com/ershoufang/3048248553022478x.shtml?auction=201&hpType=60&entry=102&position=43&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_43&from=from_esf_List_search&index=43
甄选房源婚房 地铁南北两居 装修 南北通透 低楼层 直通地库,210,万,25620元/㎡,2室2厅1卫,81.97,南北,低层(共27层),2017,燕保祈东家园二期,朝阳 垡头 化工路,南北 满二年 近地铁 采光较好,https://bj.58.com/ershoufang/4047330957433858x.shtml?auction=201&hpType=60&entry=102&position=44&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_44&from=from_esf_List_search&index=44
东城2023年新房，814号线双地铁400 ，地下车位充足,508,万,64995元/㎡,2室1厅1卫,78.16,东南,低层(共11层),2023,望坛新苑(3号院),东城 永定门 琉璃井路3号,东南 满二年 近地铁 次新房,https://bj.58.com/ershoufang/4138355847864327x.shtml?auction=201&hpType=60&entry=102&position=45&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_45&from=from_esf_List_search&index=45
万年花城玫瑰碗(万年花城三期) 满五   商品住宅 商圈成熟,395,万,42773元/㎡,2室1厅1卫,92.35,东西,低层(共14层),2008,万年花城玫瑰碗(万年花城三期),丰台 玉泉营 芳菲路88号,东西 热门小区 近地铁 配套成熟,https://bj.58.com/ershoufang/4136874143149057x.shtml?auction=220&hpType=60&entry=102&position=46&kwtype=filter&now_time=1763890721&typecode=220&spread=filtersearch_c&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_46&from=from_esf_List_search&index=46
新宫19号线4号线 两居室 南庭新苑南区,189,万,31867元/㎡,2室1厅1卫,59.31,南,高层(共16层),2009,南庭新苑南区,丰台 新宫 槐房西路,南 满二年 近地铁 采光较好,https://bj.58.com/ershoufang/4032553042979843x.shtml?auction=201&hpType=60&entry=102&position=47&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_47&from=from_esf_List_search&index=47
此房急售  国贸双井 首城国际 地铁口 复式 租金高,205,万,32618元/㎡,2室1厅2卫,62.85,北,中层(共16层),2013,首城国际,朝阳 双井 广渠路36号,北 满五年 近地铁 多人关注,https://bj.58.com/ershoufang/4018938777787396x.shtml?auction=201&hpType=60&entry=102&position=48&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_48&from=from_esf_List_search&index=48
百子湾金海国际南区3室1厅,610,万,42883元/㎡,3室1厅2卫,142.25,东南,高层(共23层),2005,金海国际,朝阳 百子湾 广渠路21号,东南 满五年 近地铁 车位充足,https://bj.58.com/ershoufang/4275691171487746x.shtml?auction=201&hpType=60&entry=102&position=49&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_49&from=from_esf_List_search&index=49
前排三居室，正南正北，业主诚意卖，有车位，随时看房,990,万,56884元/㎡,3室2厅2卫,174.04,南北,低层(共31层),2007,世茂奥临花园,朝阳 北苑 清林路一号,南北 近地铁 绿化率高 采光较好,https://bj.58.com/ershoufang/4174656141503488x.shtml?auction=201&hpType=60&entry=102&position=50&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_50&from=from_esf_List_search&index=50
清河阳光南里2室1厅,309,万,44461元/㎡,2室1厅1卫,69.5,南北,高层(共6层),1996,阳光南里,海淀 清河 清河二街72号,南北 满二年 近地铁 户型方正,https://bj.58.com/ershoufang/4234415244536840x.shtml?auction=201&hpType=60&entry=102&position=51&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_51&from=from_esf_List_search&index=51
万科物业推荐好房  万科星园西南一居出售观景奥森,399,万,61197元/㎡,1室2厅1卫,65.2,西南,低层(共28层),2004,万科星园,朝阳 奥林匹克公园 安立路,西南 热门小区 满五 房东急售,https://bj.58.com/ershoufang/4325150263009281x.shtml?auction=220&hpType=60&entry=102&position=52&kwtype=filter&now_time=1763890721&typecode=220&spread=filtersearch_c&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_52&from=from_esf_List_search&index=52
天通苑北 不临街东边户 全明户型  电梯洋房,265,万,29944元/㎡,2室2厅1卫,88.5,南北,低层(共8层),2014,金色漫香苑,昌平 北七家 天权路2号,南北 满五年 采光较好,https://bj.58.com/ershoufang/4309285242626056x.shtml?auction=201&hpType=60&entry=102&position=53&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_53&from=from_esf_List_search&index=53
果园雅丽世居2室2厅,252,万,24362元/㎡,2室2厅1卫,103.44,南北,高层(共18层),2005,雅丽世居,通州 通州北苑 北苑南路38号,南北 满五年 近地铁,https://bj.58.com/ershoufang/3048231498686473x.shtml?auction=201&hpType=60&entry=102&position=54&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_54&from=from_esf_List_search&index=54
北七家西湖新村3室2厅,268,万,18098元/㎡,3室2厅2卫,148.09,南北,中层(共6层),2000,西湖新村,昌平 北七家 立汤路,南北 满五年 绿化率高 采光较好,https://bj.58.com/ershoufang/4315524599929868x.shtml?auction=201&hpType=60&entry=102&position=55&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_55&from=from_esf_List_search&index=55
崇文门西大街 有电梯 南北通透 近地铁  好房必看,399,万,74095元/㎡,3室0厅1卫,53.85,南北,高层(共13层),1979,崇文门西大街小区,东城 崇文门 崇文门西大街,南北 近地铁 户型方正,https://bj.58.com/ershoufang/4291319100353548x.shtml?auction=201&hpType=60&entry=102&position=56&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_56&from=from_esf_List_search&index=56
石景山区八大处 西山枫林小区 带电梯 东向两居 小区中间位置,320,万,40212元/㎡,2室1厅1卫,79.58,,低层(共10层),2005,西山枫林(一二区),石景山 八大处 香山南路,东 满五年 近地铁,https://bj.58.com/ershoufang/4323887958977549x.shtml?auction=201&hpType=60&entry=102&position=57&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_57&from=from_esf_List_search&index=57
东城东二环，朝阳门外站，98年南北通透带客厅中楼层封闭管理,546,万,74580元/㎡,2室1厅1卫,73.21,南北,中层(共6层),1998,王家园胡同35号院,东城 东四十条 王家园胡同35号,经纪人力荐 房东急售 随时可看 南北通透,https://bj.58.com/ershoufang/3553214619870222x.shtml?auction=220&hpType=60&entry=102&position=58&kwtype=filter&now_time=1763890721&typecode=220&spread=filtersearch_c&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_58&from=from_esf_List_search&index=58
亿城燕西华府 电梯房 车位充足 临地铁 双卫生间 集中供暖,355,万,22361元/㎡,4室2厅2卫,158.76,南北,共5层,2020,亿城燕西华府,丰台 云岗 泉湖西路1号,南北 满五年 车位充足,https://bj.58.com/ershoufang/3733154945330189x.shtml?auction=201&hpType=60&entry=102&position=59&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_59&from=from_esf_List_search&index=59
清盘！检漏，268萬，现房，副中心运河商务区安贞，低密度洋房,329,万,45069元/㎡,2室2厅1卫,73,东西,,2024,金地北京壹街区,通州 北关 通怀路与北堤路交叉口西北角,南北通透 客餐厅相连 户型方正 低容积,https://bj.58.com/ershoufang/3048196258439183x.shtml?auction=220&hpType=60&entry=102&position=60&kwtype=filter&now_time=1763890721&typecode=220&spread=filtersearch_c&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_60&from=from_esf_List_search&index=60
九龙山 小区内性价比   挂大阳台,1000,万,62112元/㎡,3室2厅2卫,161,南,低层(共30层),2006,珠江帝景(B区),朝阳 大望路 广渠路28号,南 近地铁,https://bj.58.com/ershoufang/3618355176823818x.shtml?auction=201&hpType=60&entry=102&position=61&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_61&from=from_esf_List_search&index=61
东城区 南二环 精装南北通透两居室 满屋   业主诚意出售,285,万,53341元/㎡,2室1厅1卫,53.43,南北,中层(共6层),1980,定安里,东城 永定门 定安路,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4164722770337807x.shtml?auction=201&hpType=60&entry=102&position=62&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_62&from=from_esf_List_search&index=62
总监推荐木樨园低楼层低总价，南北通透两居室，随时看,200,万,34663元/㎡,2室1厅1卫,57.7,南北,低层(共6层),1989,南木樨园,丰台 木樨园 南三环中路,南北 近地铁 采光较好 多人关注,https://bj.58.com/ershoufang/3275486567277577x.shtml?auction=201&hpType=60&entry=102&position=63&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_63&from=from_esf_List_search&index=63
翠竹新村 95平 电梯两室 中楼层 诚心出售,180,万,19026元/㎡,2室1厅1卫,94.61,南北,中层(共11层),2000,翠竹新村,顺义 天竺 花园西街,南北 唯一住房 采光较好 人气热搜,https://bj.58.com/ershoufang/4260200682725382x.shtml?auction=201&hpType=60&entry=102&position=64&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_64&from=from_esf_List_search&index=64
紫竹桥化工大学两居 电梯房价格能大谈 价格有惊喜 有钥匙,370,万,55892元/㎡,2室2厅1卫,66.2,东西,中层(共11层),1995,紫竹院98号院,海淀 车道沟 紫竹院98号,东西 热门小区 价格优惠 房东急售,https://bj.58.com/ershoufang/3097457849623553x.shtml?auction=220&hpType=60&entry=102&position=65&kwtype=filter&now_time=1763890721&typecode=220&spread=filtersearch_c&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_65&from=from_esf_List_search&index=65
东三环内 三条地铁 中间楼层 诚意出售,220,万,31004元/㎡,2室1厅1卫,70.96,,中层(共28层),2011,弘善家园,朝阳 潘家园 华威南路42号,西 有电梯 近地铁 采光较好,https://bj.58.com/ershoufang/4189362512391182x.shtml?auction=201&hpType=60&entry=102&position=66&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_66&from=from_esf_List_search&index=66
急售！楼下即是地铁口，南北向两居室，有钥匙，随时看房,239,万,25421元/㎡,2室1厅1卫,94.02,南北,高层(共6层),2004,天赐良园(东区),通州 物资学院路 物资学院路6号,南北 满五年 近地铁 绿化率高,https://bj.58.com/ershoufang/3938394360570880x.shtml?auction=201&hpType=60&entry=102&position=67&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_67&from=from_esf_List_search&index=67
南二环右安门热点区域 次新房社区 电梯南北通透两居 看房随时,285,万,49531元/㎡,2室1厅1卫,57.54,南北,中层(共26层),2018,亚林西居住区,丰台 右安门 西铁营中路9号,南北 有电梯 近地铁 户型方正,https://bj.58.com/ershoufang/4276638774059012x.shtml?auction=201&hpType=60&entry=102&position=68&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_68&from=from_esf_List_search&index=68
本月必卖！南北三居 中高层 安静不临街 观景园林 出行便利~,680,万,76140元/㎡,3室1厅1卫,89.31,南北,中层(共28层),2012,首城国际,朝阳 双井 广渠路36号,南北 近地铁 户型方正 多人关注,https://bj.58.com/ershoufang/3048309001871373x.shtml?auction=201&hpType=60&entry=102&position=69&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_69&from=from_esf_List_search&index=69
户型方正 独立客厅 南北通透 低楼层 有钥匙,249,万,18800元/㎡,3室2厅2卫,132.45,南北,低层(共11层),1996,新兴小区(西区),延庆 延庆城区 新城街,南北 房东发布 唯一住房,https://bj.58.com/ershoufang/3711962339732486x.shtml?auction=201&hpType=60&entry=102&position=70&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_70&from=from_esf_List_search&index=70
88平 满五 电梯房 领秀慧谷C区(一区) 南北通透 2室1,459,万,51900元/㎡,2室1厅1卫,88.44,南北,低层(共9层),2014,领秀慧谷C区(一区),昌平 回龙观 农学院北路9号,热门小区 近地铁 南北通透,https://bj.58.com/ershoufang/3894992904481805x.shtml?auction=220&hpType=60&entry=102&position=71&kwtype=filter&now_time=1763890721&typecode=220&spread=filtersearch_c&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_71&from=from_esf_List_search&index=71
北街家园(七区) 高绿化   清晰 低容积 装修好 满五,258,万,29738元/㎡,2室1厅1卫,86.76,南北,低层(共17层),2010,北街家园(七区),昌平 沙河 高教园北二街,南北 满五年 绿化率高,https://bj.58.com/ershoufang/4291095409110029x.shtml?auction=201&hpType=60&entry=102&position=72&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_72&from=from_esf_List_search&index=72
国祥府 装修好 次新小区 电梯三居双卫 诚意出售 看房随时,183,万,20377元/㎡,3室1厅2卫,89.81,南北,低层(共18层),2023,国祥府,密云 密云城区 檀营北街5号,南北 满二年 次新房,https://bj.58.com/ershoufang/4091581528662019x.shtml?auction=201&hpType=60&entry=102&position=73&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_73&from=from_esf_List_search&index=73
北七家  名佳花园一区  4室  2厅大复式,236,万,16509元/㎡,4室2厅2卫,142.96,南北,高层(共7层),2001,名佳花园(一区),昌平 北七家 北清路,南北 满五年 多人关注,https://bj.58.com/ershoufang/3563158690358275x.shtml?auction=201&hpType=60&entry=102&position=74&kwtype=filter&now_time=1763890721&typecode=201&spread=filtersearch_p&epauction=&stats_key=064d5105-6ac4-446f-987b-f78f84928e76_74&from=from_esf_List_search&index=74
